id_all,question,statement1,statement2,resolution,percent
12f6a3ad-1aa8-0f53-299b-cd783ed2feff+52081694-0f68-4f76-b5c7-a580528bb3fa+5cf139fa-532b-4ad8-a731-013533fd4405+14b6e7af-6bce-4379-bb0f-b6e101d3db3d,8. What do you wish you could change about the digital world?,I wouldn't change anything,Nothing because it still wouldn't make the world different.,0,0.7
12f6a3ad-1aa8-0f53-299b-cd783ed2feff+52081694-0f68-4f76-b5c7-a580528bb3fa+9a31f6df-285f-44a1-8e87-ee79f7744b14+0d5fbafe-601a-494a-9c7a-faa3d13007ea,8. What do you wish you could change about the digital world?,Nothing I can think of,nothing that I can think of,0,0.75
12f6a3ad-1aa8-0f53-299b-cd783ed2feff+52081694-0f68-4f76-b5c7-a580528bb3fa+a89bcd20-b8ca-4398-bcfd-4ff503418a5d+7681bb87-6053-4d25-ba4f-9f237843399c,8. What do you wish you could change about the digital world?,No more bullying,Less bullying,0,0.75
12f6a3ad-1aa8-0f53-299b-cd783ed2feff+799ae14e-65c4-42ff-be85-f213c6f84f28+a71604e7-5134-480c-b134-120d0398f1fa+9b554a47-77f8-4d4c-a7db-98c215dfd10a,16. What have you changed?,More careful,i am careful what companies i buy from,0,0.75
12f6a3ad-1aa8-0f53-299b-cd783ed2feff+799ae14e-65c4-42ff-be85-f213c6f84f28+a71604e7-5134-480c-b134-120d0398f1fa+e1108fd5-44e9-4f3b-982c-5b73423951d0,16. What have you changed?,More careful,More careful about survey,0,0.72
12f6a3ad-1aa8-0f53-299b-cd783ed2feff+799ae14e-65c4-42ff-be85-f213c6f84f28+b0a59d36-5f8d-4f3d-b00f-0ef0e476ee75+15a778b0-9ee8-4f84-84de-946b07c5a5cb,16. What have you changed?,Sharing too much personal information,Less personal information,0,0.75
12f6a3ad-1aa8-0f53-299b-cd783ed2feff+9a6f4b00-8dad-4ffb-8b2d-2e6d01ee8865+065d391b-046a-453b-9c60-97922fbfa3ff+51aa77b2-c3f1-4b2c-a32e-aa58d12841ab,13. What do you think companies do with the data they collect on you?,Select products to sell me that they think I would be interested in.,They try to sell you stuff,0,0.7272727272727273
12f6a3ad-1aa8-0f53-299b-cd783ed2feff+9a6f4b00-8dad-4ffb-8b2d-2e6d01ee8865+09d942a8-80d2-4451-a260-81be76427cef+710aeb9c-a0b7-4e01-a811-ccae238a1348,13. What do you think companies do with the data they collect on you?,Sell it to telemarketers,They sell it to to other companies.,0,0.7142857142857143
12f6a3ad-1aa8-0f53-299b-cd783ed2feff+9a6f4b00-8dad-4ffb-8b2d-2e6d01ee8865+192c14d2-1f7e-47f7-bcc4-8b0adc16646b+928a3e45-0b9b-493b-8b95-df8c34625f84,13. What do you think companies do with the data they collect on you?,send your information to other companies,sell it to others to entice you to buy products,0,0.7142857142857143
12f6a3ad-1aa8-0f53-299b-cd783ed2feff+9a6f4b00-8dad-4ffb-8b2d-2e6d01ee8865+1e25b181-9818-40a0-8500-e52dc0ab359d+23687f71-bed6-4dd0-a9d4-ea4e08a7b8e7,13. What do you think companies do with the data they collect on you?,Nothing,Hopefully nothing,0,0.75
12f6a3ad-1aa8-0f53-299b-cd783ed2feff+9a6f4b00-8dad-4ffb-8b2d-2e6d01ee8865+2e8eaf3d-9908-41a6-b5be-9bca2cdab79e+88413004-a1f0-4bc1-958a-abbc0ac4443f,13. What do you think companies do with the data they collect on you?,they market ads towards you,market more things to me,0,0.75
12f6a3ad-1aa8-0f53-299b-cd783ed2feff+9a6f4b00-8dad-4ffb-8b2d-2e6d01ee8865+51aa77b2-c3f1-4b2c-a32e-aa58d12841ab+3afe6bcc-dc84-45c6-b1dc-b6dc3a863fd0,13. What do you think companies do with the data they collect on you?,They try to sell you stuff,sell it for targeted advertising,0,0.7058823529411765
12f6a3ad-1aa8-0f53-299b-cd783ed2feff+9a6f4b00-8dad-4ffb-8b2d-2e6d01ee8865+5350b031-2c75-4ff2-95c5-1f1b5d4400dd+09d942a8-80d2-4451-a260-81be76427cef,13. What do you think companies do with the data they collect on you?,They try to sell,Sell it to telemarketers,0,0.7
12f6a3ad-1aa8-0f53-299b-cd783ed2feff+9a6f4b00-8dad-4ffb-8b2d-2e6d01ee8865+5350b031-2c75-4ff2-95c5-1f1b5d4400dd+5af82880-9ea2-4f70-b382-a5464530196a,13. What do you think companies do with the data they collect on you?,They try to sell,Try to predict,0,0.7142857142857143
12f6a3ad-1aa8-0f53-299b-cd783ed2feff+9a6f4b00-8dad-4ffb-8b2d-2e6d01ee8865+5350b031-2c75-4ff2-95c5-1f1b5d4400dd+710aeb9c-a0b7-4e01-a811-ccae238a1348,13. What do you think companies do with the data they collect on you?,They try to sell,They sell it to to other companies.,0,0.7142857142857143
12f6a3ad-1aa8-0f53-299b-cd783ed2feff+9a6f4b00-8dad-4ffb-8b2d-2e6d01ee8865+5350b031-2c75-4ff2-95c5-1f1b5d4400dd+928a3e45-0b9b-493b-8b95-df8c34625f84,13. What do you think companies do with the data they collect on you?,They try to sell,sell it to others to entice you to buy products,0,0.7272727272727273
12f6a3ad-1aa8-0f53-299b-cd783ed2feff+9a6f4b00-8dad-4ffb-8b2d-2e6d01ee8865+ea9ef1a4-03ed-4c4d-ab97-b1d267158e7d+710aeb9c-a0b7-4e01-a811-ccae238a1348,13. What do you think companies do with the data they collect on you?,sell it to other companies,They sell it to to other companies.,0,0.7142857142857143
12f6a3ad-1aa8-0f53-299b-cd783ed2feff+9a6f4b00-8dad-4ffb-8b2d-2e6d01ee8865+ea9ef1a4-03ed-4c4d-ab97-b1d267158e7d+928a3e45-0b9b-493b-8b95-df8c34625f84,13. What do you think companies do with the data they collect on you?,sell it to other companies,sell it to others to entice you to buy products,0,0.7
1d261af3-e45e-7c47-c4c6-d5e95cb3af07+cfc4174f-238d-40ff-b941-17ded48c8e29+4e29bf60-3565-4c90-99d7-0a1bb17b3ad8+5925eabc-2cf2-4f20-8608-439b7bf90caf,Think for a moment about your Christmas when you were a child. What has changed? How are Holidays different today? Please be specific and detailed.,fear of disappointing with less than extravagant gifts,MY GIFTS HAVE BECOME MORE EXPENSIVE,0,0.7142857142857143
1d261af3-e45e-7c47-c4c6-d5e95cb3af07+cfc4174f-238d-40ff-b941-17ded48c8e29+4e29bf60-3565-4c90-99d7-0a1bb17b3ad8+cfbe8c1f-f067-4868-bf71-424a05677689,Think for a moment about your Christmas when you were a child. What has changed? How are Holidays different today? Please be specific and detailed.,fear of disappointing with less than extravagant gifts,People expect bigger more expensive gifts,0,0.7142857142857143
1d261af3-e45e-7c47-c4c6-d5e95cb3af07+cfc4174f-238d-40ff-b941-17ded48c8e29+b556eda4-8fc9-4508-a714-08831358cf2c+dce7e013-73fb-49bb-b05e-ecff8493426d,Think for a moment about your Christmas when you were a child. What has changed? How are Holidays different today? Please be specific and detailed.,More money is spent today,Holidays are different today because children weren't as spoiled back then as they are nowadays.,0,0.7
1d261af3-e45e-7c47-c4c6-d5e95cb3af07+cfc4174f-238d-40ff-b941-17ded48c8e29+d019c20e-a818-4548-be4e-00bce3c74808+8152e8f8-9fdb-4ced-b1e9-a003c367232b,Think for a moment about your Christmas when you were a child. What has changed? How are Holidays different today? Please be specific and detailed.,I find that I do not want to participate in holiday festivities,Holidays are less exciting,0,0.7142857142857143
1d9ceb2c-be32-2441-c9d5-2cba0dc5e6e7+015d3bbb-21df-4ebd-b840-5b776eb5bba2+4469906b-4cfb-4bae-b77e-4bc2fdcd01f8+ec5c2567-8073-4c30-88ac-c97777b45794,"Think again about the ad you just saw. What thoughts, reactions, feelings and emotions did it evoke in you? Please be detailed and specific.",geared towards women,that is only for women,0,0.7272727272727273
1d9ceb2c-be32-2441-c9d5-2cba0dc5e6e7+015d3bbb-21df-4ebd-b840-5b776eb5bba2+4df9e649-506b-4398-ad30-7218580baea8+e5634cc3-f84f-4327-aa8b-fec9c777ef9f,"Think again about the ad you just saw. What thoughts, reactions, feelings and emotions did it evoke in you? Please be detailed and specific.",was confusing,somewhat confused.,0,0.7142857142857143
1d9ceb2c-be32-2441-c9d5-2cba0dc5e6e7+015d3bbb-21df-4ebd-b840-5b776eb5bba2+69afacf9-d29f-43dc-b4d1-9f54bc91b854+31af2559-71b9-48e4-9cc8-cd2022bbe817,"Think again about the ad you just saw. What thoughts, reactions, feelings and emotions did it evoke in you? Please be detailed and specific.",Cost,how much does it cost,0,0.7
1d9ceb2c-be32-2441-c9d5-2cba0dc5e6e7+2ef6f732-d745-4737-a9ba-4b3161b57d1e+023c19d2-6166-4f9e-bd51-0ca80640ed14+012f8c23-9d41-4fac-836c-924a7d608bb0,Think about the ad you just saw. What does that ad say to you? What is its message? Please be detailed and specific.,need cosmetic surgery to look good,That to be radiant you need to have plastic surgery done at the hospital,0,0.75
1d9ceb2c-be32-2441-c9d5-2cba0dc5e6e7+2ef6f732-d745-4737-a9ba-4b3161b57d1e+21d2142b-9f40-4528-b78d-16d533017783+012f8c23-9d41-4fac-836c-924a7d608bb0,Think about the ad you just saw. What does that ad say to you? What is its message? Please be detailed and specific.,Average person can get plastic surgery  it will make you happy,That to be radiant you need to have plastic surgery done at the hospital,0,0.7142857142857143
1d9ceb2c-be32-2441-c9d5-2cba0dc5e6e7+2ef6f732-d745-4737-a9ba-4b3161b57d1e+36037cdd-6a04-4f9e-9f72-09f7aa17bba2+192d7f93-e103-4a27-95fc-4a6c6be17b50,Think about the ad you just saw. What does that ad say to you? What is its message? Please be detailed and specific.,Plastic surgery will make you radiant,you need surgery to look radiant,0,0.7142857142857143
1d9ceb2c-be32-2441-c9d5-2cba0dc5e6e7+2ef6f732-d745-4737-a9ba-4b3161b57d1e+36037cdd-6a04-4f9e-9f72-09f7aa17bba2+79816727-ac58-498d-9a3c-329d51071719,Think about the ad you just saw. What does that ad say to you? What is its message? Please be detailed and specific.,Plastic surgery will make you radiant,Plastic surgery can create beauty,0,0.75
1d9ceb2c-be32-2441-c9d5-2cba0dc5e6e7+2ef6f732-d745-4737-a9ba-4b3161b57d1e+80fe8089-856a-4839-89b2-162ebaf27860+5d9db0ee-6dad-4314-8137-180e101061c0,Think about the ad you just saw. What does that ad say to you? What is its message? Please be detailed and specific.,plastic surgeries,Advertises plastic surgery,0,0.75
1d9ceb2c-be32-2441-c9d5-2cba0dc5e6e7+2ef6f732-d745-4737-a9ba-4b3161b57d1e+e7213b77-a302-495b-bbc7-5613148656df+c80a246d-40e1-4ebd-a03e-77e43a84e475,Think about the ad you just saw. What does that ad say to you? What is its message? Please be detailed and specific.,Plastic surgery for sagging eye lids,plastic surgery will make you look better,0,0.7142857142857143
1d9ceb2c-be32-2441-c9d5-2cba0dc5e6e7+404f69ba-5191-489c-8c1d-60be923e0d62+4d4f607e-22ca-4706-ac59-4dfb8f16cf40+cec21297-2c6b-4b39-b3a0-8b8d88237156,"Think again about the ad you just saw. What thoughts, reactions, feelings and emotions did it evoke in you? Please be detailed and specific.",for women,geared towards women,0,0.75
1d9ceb2c-be32-2441-c9d5-2cba0dc5e6e7+7652eb6c-ee1f-4f73-b42a-dcddd718e55c+3ea0f2a1-fc86-40e6-8bc3-47eefb8bb209+823608cd-87b7-4f31-8b28-f8920edf2f0d,Think about the ad you just saw. What does that ad say to you? What is its message? Please be detailed and specific.,It is for cosmetic surgery.,plastic surgery,0,0.75
1d9ceb2c-be32-2441-c9d5-2cba0dc5e6e7+7652eb6c-ee1f-4f73-b42a-dcddd718e55c+64ea7830-c769-48c1-b35e-374867f4702d+c4dec013-0bf9-4a4d-9ae6-c66eb5b94bd7,Think about the ad you just saw. What does that ad say to you? What is its message? Please be detailed and specific.,Cosmetic surgery can change your appearance for the better.,That you will be dazzling if you have elective surgery.,0,0.7142857142857143
1d9ceb2c-be32-2441-c9d5-2cba0dc5e6e7+7652eb6c-ee1f-4f73-b42a-dcddd718e55c+d75f0bf7-7dad-4ee7-9186-ab3ed35fd701+a7701ce6-e268-4e43-b1bf-f4a9e0b33dcf,Think about the ad you just saw. What does that ad say to you? What is its message? Please be detailed and specific.,Women are delightful,that person is delightful,0,0.75
1d9ceb2c-be32-2441-c9d5-2cba0dc5e6e7+7652eb6c-ee1f-4f73-b42a-dcddd718e55c+d77d5785-643e-4a6a-bded-46020d8f1dce+ee94935b-dead-48bb-a8ec-d3aed8e797de,Think about the ad you just saw. What does that ad say to you? What is its message? Please be detailed and specific.,white teeth,Bright teeth,0,0.75
1d9ceb2c-be32-2441-c9d5-2cba0dc5e6e7+a132101b-74f9-4757-80fc-6b251dec0812+162d999f-f465-4982-9a4b-6138f767abb1+5d3499a3-9cf7-4626-97f3-74d1af6132f8,Think about the ad you just saw. What does that ad say to you? What is its message? Please be detailed and specific.,Laser hair removal,something about hair removal,0,0.7142857142857143
1d9ceb2c-be32-2441-c9d5-2cba0dc5e6e7+a132101b-74f9-4757-80fc-6b251dec0812+162d999f-f465-4982-9a4b-6138f767abb1+ee72af7b-94db-44c6-90d6-c34dcb744a0d,Think about the ad you just saw. What does that ad say to you? What is its message? Please be detailed and specific.,Laser hair removal,get laser hair removal,0,0.7142857142857143
1d9ceb2c-be32-2441-c9d5-2cba0dc5e6e7+a132101b-74f9-4757-80fc-6b251dec0812+512a6882-f2ce-4f7d-b66b-7f171c8eee30+ee72af7b-94db-44c6-90d6-c34dcb744a0d,Think about the ad you just saw. What does that ad say to you? What is its message? Please be detailed and specific.,Hair-free,get laser hair removal,0,0.7142857142857143
1d9ceb2c-be32-2441-c9d5-2cba0dc5e6e7+a132101b-74f9-4757-80fc-6b251dec0812+68d8c8b5-6c74-4354-a2b6-794a6c660f6c+84336ec8-0534-40e3-9298-e5b0647809d7,Think about the ad you just saw. What does that ad say to you? What is its message? Please be detailed and specific.,Lasting hair removal,lasting lovely results,0,0.7096774193548387
1d9ceb2c-be32-2441-c9d5-2cba0dc5e6e7+a132101b-74f9-4757-80fc-6b251dec0812+68d8c8b5-6c74-4354-a2b6-794a6c660f6c+abeaadc9-b8fd-4098-9aba-b3130f786d28,Think about the ad you just saw. What does that ad say to you? What is its message? Please be detailed and specific.,Lasting hair removal,laser hair removal product is long lasting,0,0.7272727272727273
1d9ceb2c-be32-2441-c9d5-2cba0dc5e6e7+a132101b-74f9-4757-80fc-6b251dec0812+9843b573-54bc-424f-8719-487e36a0651d+dc3f7031-1d07-4ae1-9f8d-f453489c37d8,Think about the ad you just saw. What does that ad say to you? What is its message? Please be detailed and specific.,laser hair removal is beauty,Laser hair removal makes you beautiful,0,0.7142857142857143
1d9ceb2c-be32-2441-c9d5-2cba0dc5e6e7+b33cf59a-a561-4532-b2d0-9fcb8fa37a7e+69680671-9880-4ebe-abc9-493a0d5e79e1+7d578d23-42b4-47f7-89ea-9f7de0ae9344,"Think again about the ad you just saw. What thoughts, reactions, feelings and emotions did it evoke in you? Please be detailed and specific.",not interested,Not something I would get done.,0,0.7142857142857143
1d9ceb2c-be32-2441-c9d5-2cba0dc5e6e7+b33cf59a-a561-4532-b2d0-9fcb8fa37a7e+c723c35c-8077-4029-a89c-928bab2765d3+f37492b7-c2ac-4790-853a-de81b8a64562,"Think again about the ad you just saw. What thoughts, reactions, feelings and emotions did it evoke in you? Please be detailed and specific.",Detest these kinds of sales pitches,I think it was kind of disgusting !,0,0.7142857142857143
1d9ceb2c-be32-2441-c9d5-2cba0dc5e6e7+e129a34d-b807-4f1d-95c5-1a1e8bec56db+176d72df-2ed0-458c-9e5e-945f495df167+adeb6291-d096-452e-ba8a-a0e95f40a12b,Think about the ad you just saw. What does that ad say to you? What is its message? Please be detailed and specific.,procedures to make you look youthful,look better feel better,0,0.7142857142857143
1d9ceb2c-be32-2441-c9d5-2cba0dc5e6e7+e129a34d-b807-4f1d-95c5-1a1e8bec56db+38804dcf-cd75-4c42-bf12-8aeb1480ab75+adeb6291-d096-452e-ba8a-a0e95f40a12b,Think about the ad you just saw. What does that ad say to you? What is its message? Please be detailed and specific.,"you need procedures to look good,",look better feel better,0,0.7142857142857143
1d9ceb2c-be32-2441-c9d5-2cba0dc5e6e7+e129a34d-b807-4f1d-95c5-1a1e8bec56db+50a529b8-0253-4c7c-a3e5-19e2cb4e0d21+a6e7dd97-9a99-4ed0-9394-ee194fce379b,Think about the ad you just saw. What does that ad say to you? What is its message? Please be detailed and specific.,laser hair removal,Where to go for hair removal,0,0.75
1d9ceb2c-be32-2441-c9d5-2cba0dc5e6e7+e129a34d-b807-4f1d-95c5-1a1e8bec56db+bcb7469e-3598-4ac5-ba03-73a61fca9dec+adeb6291-d096-452e-ba8a-a0e95f40a12b,Think about the ad you just saw. What does that ad say to you? What is its message? Please be detailed and specific.,Want to look better,look better feel better,0,0.75
1d9ceb2c-be32-2441-c9d5-2cba0dc5e6e7+e129a34d-b807-4f1d-95c5-1a1e8bec56db+bcb7469e-3598-4ac5-ba03-73a61fca9dec+f4a3bd36-c0cf-44fc-a266-f567a68c5e4e,Think about the ad you just saw. What does that ad say to you? What is its message? Please be detailed and specific.,Want to look better,Get cosmetic surgery to look more youthful.,0,0.7142857142857143
1d9ceb2c-be32-2441-c9d5-2cba0dc5e6e7+e129a34d-b807-4f1d-95c5-1a1e8bec56db+bcb7469e-3598-4ac5-ba03-73a61fca9dec+fd8ef947-ee35-41a3-a5fd-d26bbbe89c4e,Think about the ad you just saw. What does that ad say to you? What is its message? Please be detailed and specific.,Want to look better,people want to refresh their look to feel better about themselves,0,0.72
21009b78-7628-46cf-aac9-13b33e5149bf+5c6a90d4-6d56-49ae-ad50-8b5ae7464583+6dba8519-0ef4-4f9b-a547-020c87be677e+4747dba4-d3d7-4328-b966-f18eca8bba3e,Why would you or why would you not buy an iPhone?,because its easy,it's easy to use,0,0.75
225beea3-e294-7eed-f52b-b1b429ef5132+65984d23-8c05-4568-8e5b-15d26fbfcbd8+4725d482-5202-476b-8bd0-24af2db9d356+e503c2f7-27f6-4981-bfd7-4a9171c066cc,"What does summer time mean to you? What emotions, activities, foods, drinks, things, etc. come to mind?",taking grandkids to the park,Going to park,0,0.75
225beea3-e294-7eed-f52b-b1b429ef5132+65984d23-8c05-4568-8e5b-15d26fbfcbd8+7e5c4f01-680f-44ce-9bdf-3b2cca3c3bc9+7aca9612-2c0c-4ce8-a294-c80708374577,"What does summer time mean to you? What emotions, activities, foods, drinks, things, etc. come to mind?",vacation,Heading to the gulf with my family for some fishing,0,0.72
225beea3-e294-7eed-f52b-b1b429ef5132+65984d23-8c05-4568-8e5b-15d26fbfcbd8+c380175a-efa5-4a96-a867-6189c2c7e4ba+bb50c319-8e40-4e44-b872-a6f59618d574,"What does summer time mean to you? What emotions, activities, foods, drinks, things, etc. come to mind?",Cold drinks,Cold Slushes,0,0.7142857142857143
225beea3-e294-7eed-f52b-b1b429ef5132+e597ee1a-bff0-48bd-9ffd-6a6ec1f1cacf+06331224-7674-4960-a7ed-1373a1c83b9e+4b5fa007-6a2b-4b2b-9f83-4eaa9aace8bb,"Imagine this situation: it is summer time, you are driving somewhere and you have just pulled into a RaceTrac.  What are you thinking?",case of beer,great prices on beer,0,0.7272727272727273
225beea3-e294-7eed-f52b-b1b429ef5132+e597ee1a-bff0-48bd-9ffd-6a6ec1f1cacf+4b5fa007-6a2b-4b2b-9f83-4eaa9aace8bb+e32a5a82-c991-4811-8a96-6a85a78737da,"Imagine this situation: it is summer time, you are driving somewhere and you have just pulled into a RaceTrac.  What are you thinking?",great prices on beer,buy beer,0,0.75
232ab458-39fe-9410-9852-b7cd0414af8e+acc6f1f8-83c2-43d5-a51e-e4b426b54a9b+1da7e9f1-64d3-4da5-ba71-133bde65f002+5075b628-0b4f-47ae-b222-bfe1d0c5af11,What specifically about MISS BALA makes you more interested in seeing it at the cinema?  Please make your answers as detailed as possible.,the story line,this sounds like a good action packed thriller which will have many twists in the story,0,0.7142857142857143
232ab458-39fe-9410-9852-b7cd0414af8e+acc6f1f8-83c2-43d5-a51e-e4b426b54a9b+1da7e9f1-64d3-4da5-ba71-133bde65f002+756b0acf-9026-4b1b-a5c0-d8a1f4cbaa43,What specifically about MISS BALA makes you more interested in seeing it at the cinema?  Please make your answers as detailed as possible.,the story line,it seems an intersting story combining the smuggling with a beauty pageant,0,0.7
