sentiment_hq,statement
0.197965547,I think getting started would be expensive
0.6022601129999999,hhhgf
0.357422411,Make up industry
0.965032399,Heavy duty packaging for freshness
0.963231683,is very interesting
0.076559886,To freeze leftovers in
0.30631923699999997,sensitive skin version
0.78620404,I put kids toys in them to keep them organized
0.05425806,did not know about offer
0.8083425759999999,she looks most like barbie
0.6444049479999999,I would buy one because I believe Apple makes superior products
0.993427992,Ester lauder is my favorite brand
0.614675999,have products available in stock
0.939959407,Ease of service
0.848413944,It's cute. My kids haven't watched this movie though
0.994227469,high quality phones
0.614854515,hours of operation
0.967352867,already answered this question
0.592280507,More personal service. Pay attention to clients needs
0.396288067,coca cola means I have something to drink
0.979456544,Organize my first aid bag
0.544964314,Wireless
0.6604071260000001,I use the freezer type to separate large family packs of meat into smaller size portions for freezin
0.857513011,I think my Mother would like this phone.
0.6022601129999999,wesrdtjyk
0.210000932,I'm probably too lazy.
0.883167088,that is so cool
0.996037483,Good value
0.924121738,Get me and my family everywhere we need to go
0.6879886390000001,one that is stll very active and have no serios problem not visiting doctors to offen eat very well
0.91743201,Getting a good plan
0.63343662,Offer free trials of premium channels.
0.954743862,good character
0.716878593,Will last long
0.27833038600000004,"Hotdog,fountain drink,chips"
0.712567568,It can provide solutions that traditional medicine misses
0.665356457,competition would again result in lower premiums
0.875991702,The packaging is very appealing
0.9588897820000001,"good price, something that visibly shows cheese stuffed in the chicken on the package"
0.461112827,Work with android pay
0.440702379,The school's tuition.
0.880118072,Full size sizes and a variety of products
0.270054489,It conveys that it would be some kind of beef product.
0.8336302640000001,stay safe
0.462311924,They were very patient and showed a lot of different plans.
0.6022601129999999,wetewt
0.908300698,I use it for cheese and vegetables
0.271460772,tax components
0.380272895,"Swimming, grilling, baseball"
0.738732517,Can be made in a skillet
0.867149115,A working spouse and the number of dependents
0.911871135,More seasonal drinks
0.536336064,Build self confidence and self worth
0.936692834,She's a great  actress
0.896874845,It's bomb
0.919423819,cool
0.404291719,Close to school
0.861658513,I am very proud that my country is a NATO member.
0.23849768899999998,won't blow out
0.389932185,Hospital bad debt and free care increases
0.860885859,cleaning the bathroom
0.7343287470000001,Storing food
0.829352558,providing the equipment to the people
0.863422096,It is more healthier
0.048769884000000006,"They don't have any good ""free"" phones anymore"
0.820421636,understanding their own services
0.24875381600000002,It mean to build it strong.
0.882525742,This promotion offers something for my girls and I at a very good price
0.498074174,chicken salad
0.060929082,I don't know where to get ingredients
0.613220096,Make ingredients easier to purchase
0.7435401079999999,vacation
0.05531586,Not sure how to do it
0.015787777,I think the label was too bland
0.981941402,"Safety means a reliable, sturdy tread"
0.988801777,LOVE COFFEE
0.059490833,clinton is bad
0.9237284659999999,One can help us
0.352593899,"it stated that it was fresh, veggie fed diet, no antibiotics"
0.9825009109999999,great frozen frappes
0.22974658,I think the flavors would eventually blend together.
0.838977158,It could be beneficial for my health and life.
0.865255714,fast internet
0.957895875,They were informative and helpful
0.288542986,you could Frozen in the bag and then in the Freezer
0.790890694,its free and the food is good
0.905216873,more efficient communication between medical professionals
0.9043346640000001,Cause its affordable
0.09800888599999999,"new program requiredan the app, tried it once and had problems"
0.178662285,I dont know where to start
0.7992519140000001,It be fresh
0.17170158,The consultant wanted me to spend more money
0.019681759,Both candidates can't be trusted
0.18519432800000002,Prefer Android
0.037405733,No coverage maximum
0.765634954,high religious and societal expectations
0.9148147109999999,"I think that it is good, but not as good as apple."
0.996718705,EXCELLENT SOURCE OF INFORMATION FOR ALL DIABETICS
0.681942761,Insurance mandate or penalty
0.763316274,kids lunches
0.143669054,"Crooks should be in prison, not in the White House"
0.502691686,Insurance across state borders.
0.9848760959999999,They seemed to really care about me and helping me the right plan and product.
0.95697242,the tire will be dependable and long lasting
0.904189467,Got everything I use
0.45157551799999995,More discounts
0.51797694,Two individually packaged chicken breast stuffed with ham & cheese
0.615889907,My kids would be more likely to eat the food
0.794585228,free refills!
0.654423475,quantity of chicken
0.705197156,people are nice and disciplined
0.224826425,I dont have any questions
0.340880305,Oppressive religious culture
0.9593566659999999,Kids will love them
0.6929675340000001,Create uncertainty for long-term objectives
0.991883576,I feel pretty confident in my ability to manage my finances.
0.40276733,look after there health
0.19712029399999997,average looking person can have plastic surgery
0.5420352820000001,long waits
0.9444321390000001,That container is great for a kids  snack
0.064647228,It's too easy to just buy beer at the store.
0.960683286,An online platform makes information easily accessible to many people.
0.97971648,Easy to cook skillet strips
0.9568808679999999,safe drive
0.353735209,Mandate and associated tax penalties.
0.664519787,Quick
0.9862912890000001,great offer
0.550789058,loosening of minimum requirements for exchange plans
0.258228689,High expectations for income and material wealth can contradict with LDS teaching
0.9819384809999999,good price
0.10867554,no physical contact and examination by expert
0.536114395,Water updates and Community news
0.880641997,Ability to have more people insured
0.964839518,easily getting what i need
0.67006135,Equipment
0.55309546,Eating on the go
0.23401232100000002,Eating lots of fruits and vegetables
0.763182282,Insurance company participation
0.650262117,When everyone is knowledgable
0.064472318,I had a negative experience
0.738843203,"""We Are"" - As Canadians we are strength"
0.092500918,I don't think I go there enough to benefit from that kind of program.
0.83292222,Strong made
0.619124353,hot dog and chips
0.812992632,faster service
0.440134972,I expect new treatment options available to me.
0.087369092,Not sure how
0.88471961,Use instead of liquid and more convenient than washing hands if restroom not available
0.7406095859999999,overcrowded community
0.6997634770000001,I want it from a proven chicken brand like Tyson
0.990950882,You can count on them to get you where you need to go. You don't have to worry about your tires.
0.29903692,I didn't know there was a new program
0.254045397,they should pay for vet care
0.908900023,Pens and pencil storage
0.038140662,dont use all the products
0.8210613729999999,Reliability means the tires need to carry the vehicle and all occupants inside successfully.
0.08222231299999999,looks to processed
0.285735935,Moved into flat last September and really need new kitchen and bathroom.
0.5692386629999999,Durability means the don't crack
0.557163,Type of beef
0.970558822,Convenient for on the go cleaning
0.025849331,The bagels don't stay fresh for long
0.86174649,New products
0.41683954,Pre existing conditions
0.32331737899999996,get to try new food
0.95280695,The taste of their coffee and the ease getting to their store.
0.174869031,How much is the total cost of phone and unlimited service
0.33367478899999997,Female
0.98530376,It's a healthy yet satisfying option.
0.161269739,Penalty tax
0.9093995090000001,"World peace,"
0.810040593,it's cute
0.116915509,Stop completely
0.773182273,The cost of kits that I've seen.
0.817891598,Registration Opens at midnight
0.13955773400000002,that they do not skid while braking.
0.36100015,to put food into freezer
0.387744665,Mandated
0.146012366,I don't like Star Wars
0.998546898,perfect for my sons snacks
0.9218838220000001,keeping us safe by working together
0.7691507940000001,College Football
0.184010431,Not to treat them like retail employees do.
0.588650405,they will last mea while with no problem
0.299295396,i would lash out on social media
0.7120102640000001,Location and referred by friend
0.7519860270000001,VELOCITY AUTOMOTIVE GROUP
0.109057374,changes do not come to the people at large
